region,city,country,search_query,completed_at,status
United States,Portland,United States,portland urban foraging workshops,,
United States,Portland,United States,portland craft beer brewing classes,,
United States,Portland,United States,portland local wine blending experiences,,
United States,Portland,United States,portland neighborhood walking tours,,
United States,Portland,United States,portland urban gardening workshops,,
United States,Portland,United States,portland local ceramics studios,,
United States,Portland,United States,portland cooking classes,,
United States,Portland,United States,portland farmers market cooking demos,,
United States,Portland,United States,portland local honey producers,,
United States,Portland,United States,portland urban beekeeping tours,,
United States,Portland,United States,portland local mushroom foraging,,
United States,Portland,United States,portland sustainable living workshops,,
United States,Portland,United States,portland local kombucha brewing classes,,
United States,Portland,United States,portland urban cider making,,
United States,Portland,United States,portland craft cocktail workshops,,
United States,Portland,United States,portland local coffee roasting classes,,
United States,Portland,United States,portland urban permaculture gardens,,
United States,Portland,United States,portland local fermentation workshops,,
United States,Portland,United States,portland urban homesteading classes,,
United States,Portland,United States,portland local seed saving workshops,,
United States,Portland,United States,portland urban agriculture tours,,
United States,Portland,United States,portland local food preservation classes,,
United States,Portland,United States,portland sustainable cooking workshops,,
United States,Portland,United States,portland urban gardening community,,
United States,Portland,United States,portland local farm tours,,
United States,Portland,United States,portland urban agriculture education,,
United States,Portland,United States,portland sustainable food systems,,
United States,Portland,United States,portland local food innovation,,
United States,Portland,United States,portland urban ecology workshops,,
United States,Portland,United States,portland local regenerative agriculture,,
United States,Portland,United States,portland urban farming initiatives,,
United States,Portland,United States,portland local food justice programs,,
United States,Portland,United States,portland sustainable community gardens,,
United States,Portland,United States,portland urban food production,,
United States,Portland,United States,portland local food entrepreneurship,,
United States,Portland,United States,portland urban agriculture research,,
United States,Portland,United States,portland local food policy,,
United States,Portland,United States,portland urban farming education,,
United States,Portland,United States,portland sustainable food networks,,
United States,Portland,United States,portland local food ecosystems,,
United States,Portland,United States,portland urban agriculture innovation,,
United States,Portland,United States,portland local food sovereignty,,
United States,Portland,United States,portland urban farming community,,
United States,Portland,United States,portland sustainable food education,,
United States,Portland,United States,portland local food systems design,,
United States,Portland,United States,portland urban agriculture advocacy,,
United States,Las Vegas,United States,las vegas weekend itinerary,,
United States,Las Vegas,United States,best food spots in las vegas,,
United States,Las Vegas,United States,las vegas pool parties 2024,,
United States,Las Vegas,United States,fremont street instagram spots,,
United States,Las Vegas,United States,las vegas neon museum photoshoot,,
United States,Las Vegas,United States,budget tips for vegas trip,,
United States,Las Vegas,United States,las vegas strip hidden gems,,
United States,Las Vegas,United States,vegas buffet restaurants,,
United States,Las Vegas,United States,downtown las vegas local spots,,
United States,Las Vegas,United States,las vegas casino photography,,
United States,Las Vegas,United States,cheap eats in las vegas,,
United States,Las Vegas,United States,las vegas rooftop bars,,
United States,Las Vegas,United States,best shows on las vegas strip,,
United States,Las Vegas,United States,las vegas nightlife guide,,
United States,Las Vegas,United States,las vegas vintage shopping,,
United States,Las Vegas,United States,weekend road trips from vegas,,
United States,Las Vegas,United States,las vegas luxury hotels,,
United States,Las Vegas,United States,affordable vegas accommodation,,
United States,Las Vegas,United States,instagram worthy las vegas locations,,
United States,Las Vegas,United States,las vegas food truck scene,,
United States,Las Vegas,United States,vegas bachelor party ideas,,
